"Severity","Time","Recovery time","Status","Host","Problem","Duration","Ack","Actions","Tags"
"High","2026-05-24 01:33:01 PM","2026-05-24 01:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-24 06:33:01 AM","2026-05-24 06:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-24 02:33:01 AM","2026-05-24 02:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-23 04:33:01 PM","2026-05-23 04:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-23 12:33:01 PM","2026-05-23 12:48:02 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-23 11:03:01 AM","2026-05-23 11:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-23 06:18:02 AM","2026-05-23 06:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","14m 59s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-23 02:03:01 AM","2026-05-23 02:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-23 01:33:02 AM","2026-05-23 01:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","14m 59s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-21 12:18:01 AM","2026-05-21 12:33:02 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-20 11:43:53 PM","2026-05-20 11:53:53 PM","RESOLVED","ANU-APUA01-MPLS02","Interface ae0(TO_NAM-APUA-MPLS02_ae0_22768.CN_BKBN_MPLS): Link down","10m","No","Actions (4)","alerttype: availability, alias: TO_NAM-APUA-MPLS02_ae0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: ae0, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-20 08:18:01 AM","2026-05-20 09:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-20 03:03:01 AM","2026-05-20 03:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-19 05:48:01 PM","2026-05-19 06:03:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-18 04:33:01 PM","2026-05-18 04:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-18 02:18:01 PM","2026-05-18 02:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-17 07:33:02 PM","2026-05-17 07:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","14m 59s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-17 03:33:01 PM","2026-05-17 04:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-17 02:33:01 PM","2026-05-17 02:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-17 12:33:01 PM","2026-05-17 12:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-17 11:48:01 AM","2026-05-17 12:03:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-17 08:03:01 AM","2026-05-17 08:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-17 07:33:01 AM","2026-05-17 07:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-16 03:03:01 PM","2026-05-16 03:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-16 12:33:01 PM","2026-05-16 12:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-16 11:48:01 AM","2026-05-16 12:03:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-16 11:03:01 AM","2026-05-16 11:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-16 05:33:01 AM","2026-05-16 05:48:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-16 02:18:01 AM","2026-05-16 02:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-15 11:48:01 PM","2026-05-16 12:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-15 09:18:01 PM","2026-05-15 09:33:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-15 05:33:01 PM","2026-05-15 05:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-14 02:33:01 PM","2026-05-14 02:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-14 01:33:01 PM","2026-05-14 02:03:02 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","30m 1s","Yes","Messages (1), Actions (5)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-14 09:33:01 AM","2026-05-14 10:03:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-14 06:18:01 AM","2026-05-14 06:33:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-14 03:03:01 AM","2026-05-14 03:18:01 AM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-13 09:03:01 PM","2026-05-13 09:18:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-05-13 12:33:01 PM","2026-05-13 12:48:01 PM","RESOLVED","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-13 12:04:01 PM","","PROBLEM","ANU-APUA01-MPLS02","Routing Engine 0: Temperature is above warning threshold: >50","2M 4d 23h","No","Actions (2)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-13 12:04:00 PM","","PROBLEM","ANU-APUA01-MPLS02","FPC: ACX7100-32C @ 0/*/*: Temperature is above warning threshold: >50","2M 4d 23h","No","Actions (2)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.151, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
